genome_i,genome_j,phylogroup_i,phylogroup_j,distance
D3_7,F2_10,D3,F2,0.365412
D3_7,G_1,D3,G,0.317666
D3_7,G_2,D3,G,0.316105
D3_7,G_3,D3,G,0.315004
D3_7,G_4,D3,G,0.315064
D3_7,G_5,D3,G,0.311942
D3_7,G_6,D3,G,0.315022
D3_7,G_7,D3,G,0.317247
D3_7,G_8,D3,G,0.315440
D3_7,G_9,D3,G,0.313525
D3_7,G_10,D3,G,0.314568
D3_8,D3_9,D3,D3,0.341815
D3_8,D3_10,D3,D3,0.506853
D3_8,D4_1,D3,D4,0.506411
D3_8,D4_2,D3,D4,0.497893
D3_8,D4_3,D3,D4,0.379364
D3_8,D4_4,D3,D4,0.513122
D3_8,D4_5,D3,D4,0.258899
D3_8,D4_6,D3,D4,0.442588
D3_8,D4_7,D3,D4,0.482177
D3_8,D4_8,D3,D4,0.437368
D3_8,D4_9,D3,D4,0.528719
D3_8,D4_10,D3,D4,0.434730
D3_8,E1_1,D3,E1,0.412737
D3_8,E1_2,D3,E1,0.315986
D3_8,E1_3,D3,E1,0.305501
D3_8,E1_4,D3,E1,0.418040
D3_8,E1_5,D3,E1,0.345498
D3_8,E1_6,D3,E1,0.343245
D3_8,E1_7,D3,E1,0.327299
D3_8,E1_8,D3,E1,0.346154
D3_8,E1_9,D3,E1,0.401947
D3_8,E1_10,D3,E1,0.413523
D3_8,E2_1,D3,E2,0.344069
D3_8,E2_2,D3,E2,0.270906
D3_8,E2_3,D3,E2,0.312031
D3_8,E2_4,D3,E2,0.441598
D3_8,E2_5,D3,E2,0.400741
D3_8,E2_6,D3,E2,0.460989
D3_8,E2_7,D3,E2,0.398302
D3_8,E2_8,D3,E2,0.248480
D3_8,E2_9,D3,E2,0.429523
D3_8,E2_10,D3,E2,0.317517
D3_8,F1_1,D3,F1,0.365385
D3_8,F1_2,D3,F1,0.364957
D3_8,F1_3,D3,F1,0.377760
D3_8,F1_4,D3,F1,0.381302
D3_8,F1_5,D3,F1,0.411259
D3_8,F1_6,D3,F1,0.385035
D3_8,F1_7,D3,F1,0.320856
D3_8,F1_8,D3,F1,0.384495
D3_8,F1_9,D3,F1,0.304013
D3_8,F1_10,D3,F1,0.403146
D3_8,F2_1,D3,F2,0.330056
D3_8,F2_2,D3,F2,0.317208
D3_8,F2_3,D3,F2,0.404590
D3_8,F2_4,D3,F2,0.367260
D3_8,F2_5,D3,F2,0.396661
D3_8,F2_6,D3,F2,0.330219
D3_8,F2_7,D3,F2,0.157267
D3_8,F2_8,D3,F2,0.348207
D3_8,F2_9,D3,F2,0.376275
D3_8,F2_10,D3,F2,0.236968
D3_8,G_1,D3,G,0.266745
D3_8,G_2,D3,G,0.265149
D3_8,G_3,D3,G,0.266856
D3_8,G_4,D3,G,0.263158
D3_8,G_5,D3,G,0.263908
D3_8,G_6,D3,G,0.265473
D3_8,G_7,D3,G,0.265774
D3_8,G_8,D3,G,0.264119
D3_8,G_9,D3,G,0.262955
D3_8,G_10,D3,G,0.264075
D3_9,D3_10,D3,D3,0.503033
D3_9,D4_1,D3,D4,0.531400
D3_9,D4_2,D3,D4,0.584803
D3_9,D4_3,D3,D4,0.391217
D3_9,D4_4,D3,D4,0.573822
D3_9,D4_5,D3,D4,0.414109
D3_9,D4_6,D3,D4,0.495209
D3_9,D4_7,D3,D4,0.511705
D3_9,D4_8,D3,D4,0.521739
D3_9,D4_9,D3,D4,0.556343
D3_9,D4_10,D3,D4,0.438686
D3_9,E1_1,D3,E1,0.450612
D3_9,E1_2,D3,E1,0.356158
D3_9,E1_3,D3,E1,0.347521
D3_9,E1_4,D3,E1,0.368024
D3_9,E1_5,D3,E1,0.384400
D3_9,E1_6,D3,E1,0.382578
D3_9,E1_7,D3,E1,0.370795
D3_9,E1_8,D3,E1,0.387352
D3_9,E1_9,D3,E1,0.439271
D3_9,E1_10,D3,E1,0.452822
D3_9,E2_1,D3,E2,0.446535
D3_9,E2_2,D3,E2,0.430883
D3_9,E2_3,D3,E2,0.269937
D3_9,E2_4,D3,E2,0.439892
D3_9,E2_5,D3,E2,0.337712
D3_9,E2_6,D3,E2,0.499710
D3_9,E2_7,D3,E2,0.436607
D3_9,E2_8,D3,E2,0.366368
D3_9,E2_9,D3,E2,0.405127
D3_9,E2_10,D3,E2,0.490978
D3_9,F1_1,D3,F1,0.403382
D3_9,F1_2,D3,F1,0.368355
D3_9,F1_3,D3,F1,0.416908
D3_9,F1_4,D3,F1,0.419988
D3_9,F1_5,D3,F1,0.443427
D3_9,F1_6,D3,F1,0.418052
D3_9,F1_7,D3,F1,0.270045
D3_9,F1_8,D3,F1,0.302569
D3_9,F1_9,D3,F1,0.341331
D3_9,F1_10,D3,F1,0.434717
D3_9,F2_1,D3,F2,0.260476
D3_9,F2_2,D3,F2,0.357798
D3_9,F2_3,D3,F2,0.440084
D3_9,F2_4,D3,F2,0.407885
D3_9,F2_5,D3,F2,0.432473
D3_9,F2_6,D3,F2,0.373492
D3_9,F2_7,D3,F2,0.313171
D3_9,F2_8,D3,F2,0.387292
D3_9,F2_9,D3,F2,0.409210
D3_9,F2_10,D3,F2,0.304156
D3_9,G_1,D3,G,0.306876
D3_9,G_2,D3,G,0.309446
D3_9,G_3,D3,G,0.309435
D3_9,G_4,D3,G,0.308394
D3_9,G_5,D3,G,0.306902
D3_9,G_6,D3,G,0.307253
D3_9,G_7,D3,G,0.308670
D3_9,G_8,D3,G,0.308219
D3_9,G_9,D3,G,0.305179
D3_9,G_10,D3,G,0.306236
D3_10,D4_1,D3,D4,0.564308
D3_10,D4_2,D3,D4,0.583482
D3_10,D4_3,D3,D4,0.357030
D3_10,D4_4,D3,D4,0.600594
D3_10,D4_5,D3,D4,0.561703
D3_10,D4_6,D3,D4,0.526196
D3_10,D4_7,D3,D4,0.537309
D3_10,D4_8,D3,D4,0.641705
D3_10,D4_9,D3,D4,0.472848
D3_10,D4_10,D3,D4,0.496368
D3_10,E1_1,D3,E1,0.391844
D3_10,E1_2,D3,E1,0.396098
D3_10,E1_3,D3,E1,0.378035
D3_10,E1_4,D3,E1,0.481324
D3_10,E1_5,D3,E1,0.413535
D3_10,E1_6,D3,E1,0.417888
D3_10,E1_7,D3,E1,0.314556
D3_10,E1_8,D3,E1,0.418129
D3_10,E1_9,D3,E1,0.356008
D3_10,E1_10,D3,E1,0.477493
D3_10,E2_1,D3,E2,0.477356
D3_10,E2_2,D3,E2,0.463523
D3_10,E2_3,D3,E2,0.512139
D3_10,E2_4,D3,E2,0.343795
D3_10,E2_5,D3,E2,0.393582
D3_10,E2_6,D3,E2,0.427529
D3_10,E2_7,D3,E2,0.389639
D3_10,E2_8,D3,E2,0.398394
D3_10,E2_9,D3,E2,0.282404
D3_10,E2_10,D3,E2,0.568091
D3_10,F1_1,D3,F1,0.436153
D3_10,F1_2,D3,F1,0.270284
D3_10,F1_3,D3,F1,0.446394
D3_10,F1_4,D3,F1,0.450717
D3_10,F1_5,D3,F1,0.474901
D3_10,F1_6,D3,F1,0.452128
D3_10,F1_7,D3,F1,0.418523
D3_10,F1_8,D3,F1,0.316542
D3_10,F1_9,D3,F1,0.378171
D3_10,F1_10,D3,F1,0.468353
D3_10,F2_1,D3,F2,0.361265
D3_10,F2_2,D3,F2,0.309861
D3_10,F2_3,D3,F2,0.471230
D3_10,F2_4,D3,F2,0.434848
D3_10,F2_5,D3,F2,0.230730
D3_10,F2_6,D3,F2,0.405015
D3_10,F2_7,D3,F2,0.454966
D3_10,F2_8,D3,F2,0.286847
D3_10,F2_9,D3,F2,0.445796
D3_10,F2_10,D3,F2,0.390797
D3_10,G_1,D3,G,0.345742
D3_10,G_2,D3,G,0.344723
D3_10,G_3,D3,G,0.347105
D3_10,G_4,D3,G,0.343455
D3_10,G_5,D3,G,0.342556
D3_10,G_6,D3,G,0.342072
D3_10,G_7,D3,G,0.345835
D3_10,G_8,D3,G,0.343035
D3_10,G_9,D3,G,0.345153
D3_10,G_10,D3,G,0.343510
D4_1,D4_2,D4,D4,0.488474
D4_1,D4_3,D4,D4,0.498770
D4_1,D4_4,D4,D4,0.388303
D4_1,D4_5,D4,D4,0.561003
D4_1,D4_6,D4,D4,0.429502
D4_1,D4_7,D4,D4,0.363120
D4_1,D4_8,D4,D4,0.531285
D4_1,D4_9,D4,D4,0.438486
D4_1,D4_10,D4,D4,0.423445
D4_1,E1_1,D4,E1,0.477579
D4_1,E1_2,D4,E1,0.392066
D4_1,E1_3,D4,E1,0.380037
D4_1,E1_4,D4,E1,0.480913
D4_1,E1_5,D4,E1,0.416108
D4_1,E1_6,D4,E1,0.415866
D4_1,E1_7,D4,E1,0.405597
D4_1,E1_8,D4,E1,0.419482
D4_1,E1_9,D4,E1,0.467386
D4_1,E1_10,D4,E1,0.484211
D4_1,E2_1,D4,E2,0.349929
D4_1,E2_2,D4,E2,0.410657
D4_1,E2_3,D4,E2,0.449873
D4_1,E2_4,D4,E2,0.498623
D4_1,E2_5,D4,E2,0.467749
D4_1,E2_6,D4,E2,0.527999
D4_1,E2_7,D4,E2,0.466981
D4_1,E2_8,D4,E2,0.392636
D4_1,E2_9,D4,E2,0.490561
D4_1,E2_10,D4,E2,0.444061
D4_1,F1_1,D4,F1,0.431074
D4_1,F1_2,D4,F1,0.435012
D4_1,F1_3,D4,F1,0.447652
D4_1,F1_4,D4,F1,0.451728
D4_1,F1_5,D4,F1,0.276652
D4_1,F1_6,D4,F1,0.282997
D4_1,F1_7,D4,F1,0.416501
D4_1,F1_8,D4,F1,0.450582
D4_1,F1_9,D4,F1,0.320110
D4_1,F1_10,D4,F1,0.245985
D4_1,F2_1,D4,F2,0.400401
D4_1,F2_2,D4,F2,0.391607
D4_1,F2_3,D4,F2,0.260141
D4_1,F2_4,D4,F2,0.436145
D4_1,F2_5,D4,F2,0.462347
D4_1,F2_6,D4,F2,0.405924
D4_1,F2_7,D4,F2,0.452974
D4_1,F2_8,D4,F2,0.417974
D4_1,F2_9,D4,F2,0.284414
D4_1,F2_10,D4,F2,0.390751
D4_1,G_1,D4,G,0.343925
D4_1,G_2,D4,G,0.343700
D4_1,G_3,D4,G,0.343441
D4_1,G_4,D4,G,0.343226
D4_1,G_5,D4,G,0.343386
D4_1,G_6,D4,G,0.343959
D4_1,G_7,D4,G,0.347708
D4_1,G_8,D4,G,0.344657
D4_1,G_9,D4,G,0.345185
D4_1,G_10,D4,G,0.344602
D4_2,D4_3,D4,D4,0.545761
D4_2,D4_4,D4,D4,0.537821
D4_2,D4_5,D4,D4,0.562292
D4_2,D4_6,D4,D4,0.401546
D4_2,D4_7,D4,D4,0.538722
D4_2,D4_8,D4,D4,0.687262
D4_2,D4_9,D4,D4,0.618838
D4_2,D4_10,D4,D4,0.455645
D4_2,E1_1,D4,E1,0.525754
D4_2,E1_2,D4,E1,0.387408
D4_2,E1_3,D4,E1,0.438085
D4_2,E1_4,D4,E1,0.531197
D4_2,E1_5,D4,E1,0.471117
D4_2,E1_6,D4,E1,0.393422
D4_2,E1_7,D4,E1,0.443173
D4_2,E1_8,D4,E1,0.474816
D4_2,E1_9,D4,E1,0.514376
D4_2,E1_10,D4,E1,0.323334
D4_2,E2_1,D4,E2,0.306852
D4_2,E2_2,D4,E2,0.363579
D4_2,E2_3,D4,E2,0.561718
D4_2,E2_4,D4,E2,0.548940
D4_2,E2_5,D4,E2,0.519731
D4_2,E2_6,D4,E2,0.512315
D4_2,E2_7,D4,E2,0.408470
D4_2,E2_8,D4,E2,0.447640
D4_2,E2_9,D4,E2,0.541643
D4_2,E2_10,D4,E2,0.539797
D4_2,F1_1,D4,F1,0.491118
D4_2,F1_2,D4,F1,0.487801
D4_2,F1_3,D4,F1,0.357245
D4_2,F1_4,D4,F1,0.461173
D4_2,F1_5,D4,F1,0.523327
D4_2,F1_6,D4,F1,0.450150
D4_2,F1_7,D4,F1,0.474289
D4_2,F1_8,D4,F1,0.505199
D4_2,F1_9,D4,F1,0.438896
D4_2,F1_10,D4,F1,0.523755
D4_2,F2_1,D4,F2,0.457700
D4_2,F2_2,D4,F2,0.448090
D4_2,F2_3,D4,F2,0.472706
D4_2,F2_4,D4,F2,0.490159
D4_2,F2_5,D4,F2,0.489287
D4_2,F2_6,D4,F2,0.361695
D4_2,F2_7,D4,F2,0.492865
D4_2,F2_8,D4,F2,0.445678
D4_2,F2_9,D4,F2,0.501087
D4_2,F2_10,D4,F2,0.447147
D4_2,G_1,D4,G,0.406409
D4_2,G_2,D4,G,0.405143
D4_2,G_3,D4,G,0.404685
D4_2,G_4,D4,G,0.403977
D4_2,G_5,D4,G,0.402900
D4_2,G_6,D4,G,0.404619
D4_2,G_7,D4,G,0.406433
D4_2,G_8,D4,G,0.402623
D4_2,G_9,D4,G,0.404101
D4_2,G_10,D4,G,0.404285
D4_3,D4_4,D4,D4,0.540248
D4_3,D4_5,D4,D4,0.450568
D4_3,D4_6,D4,D4,0.456010
D4_3,D4_7,D4,D4,0.470223
D4_3,D4_8,D4,D4,0.577842
D4_3,D4_9,D4,D4,0.522773
D4_3,D4_10,D4,D4,0.421317
D4_3,E1_1,D4,E1,0.403663
D4_3,E1_2,D4,E1,0.309675
D4_3,E1_3,D4,E1,0.291818
D4_3,E1_4,D4,E1,0.405106
D4_3,E1_5,D4,E1,0.333547
D4_3,E1_6,D4,E1,0.335527
D4_3,E1_7,D4,E1,0.318883
D4_3,E1_8,D4,E1,0.337662
D4_3,E1_9,D4,E1,0.304768
D4_3,E1_10,D4,E1,0.406404
D4_3,E2_1,D4,E2,0.401876
D4_3,E2_2,D4,E2,0.385167
D4_3,E2_3,D4,E2,0.381659
D4_3,E2_4,D4,E2,0.196793
D4_3,E2_5,D4,E2,0.388526
D4_3,E2_6,D4,E2,0.459327
D4_3,E2_7,D4,E2,0.306312
D4_3,E2_8,D4,E2,0.319728
D4_3,E2_9,D4,E2,0.283777
D4_3,E2_10,D4,E2,0.502169
D4_3,F1_1,D4,F1,0.356045
D4_3,F1_2,D4,F1,0.157034
D4_3,F1_3,D4,F1,0.368288
D4_3,F1_4,D4,F1,0.374941
D4_3,F1_5,D4,F1,0.399938
D4_3,F1_6,D4,F1,0.374882
D4_3,F1_7,D4,F1,0.324119
D4_3,F1_8,D4,F1,0.237755
D4_3,F1_9,D4,F1,0.292566
D4_3,F1_10,D4,F1,0.395198
D4_3,F2_1,D4,F2,0.286729
D4_3,F2_2,D4,F2,0.302896
D4_3,F2_3,D4,F2,0.397898
D4_3,F2_4,D4,F2,0.357414
D4_3,F2_5,D4,F2,0.385908
D4_3,F2_6,D4,F2,0.320214
D4_3,F2_7,D4,F2,0.339529
D4_3,F2_8,D4,F2,0.337875
D4_3,F2_9,D4,F2,0.366519
D4_3,F2_10,D4,F2,0.305124
D4_3,G_1,D4,G,0.254214
D4_3,G_2,D4,G,0.251728
D4_3,G_3,D4,G,0.253455
D4_3,G_4,D4,G,0.252065
D4_3,G_5,D4,G,0.251054
D4_3,G_6,D4,G,0.250000
D4_3,G_7,D4,G,0.251476
D4_3,G_8,D4,G,0.250084
D4_3,G_9,D4,G,0.250084
D4_3,G_10,D4,G,0.252697
D4_4,D4_5,D4,D4,0.579357
D4_4,D4_6,D4,D4,0.449544
D4_4,D4_7,D4,D4,0.364511
D4_4,D4_8,D4,D4,0.601240
D4_4,D4_9,D4,D4,0.381442
D4_4,D4_10,D4,D4,0.541080
D4_4,E1_1,D4,E1,0.520996
D4_4,E1_2,D4,E1,0.443061
D4_4,E1_3,D4,E1,0.428485
D4_4,E1_4,D4,E1,0.526876
D4_4,E1_5,D4,E1,0.417161
D4_4,E1_6,D4,E1,0.463757
D4_4,E1_7,D4,E1,0.447687
D4_4,E1_8,D4,E1,0.354200
D4_4,E1_9,D4,E1,0.509350
D4_4,E1_10,D4,E1,0.524196
D4_4,E2_1,D4,E2,0.392587
D4_4,E2_2,D4,E2,0.440589
D4_4,E2_3,D4,E2,0.466903
D4_4,E2_4,D4,E2,0.543231
D4_4,E2_5,D4,E2,0.510260
D4_4,E2_6,D4,E2,0.567358
D4_4,E2_7,D4,E2,0.508603
D4_4,E2_8,D4,E2,0.442596
D4_4,E2_9,D4,E2,0.537563
D4_4,E2_10,D4,E2,0.389070
D4_4,F1_1,D4,F1,0.325491
D4_4,F1_2,D4,F1,0.481790
D4_4,F1_3,D4,F1,0.493906
D4_4,F1_4,D4,F1,0.497904
D4_4,F1_5,D4,F1,0.325968
D4_4,F1_6,D4,F1,0.423147
D4_4,F1_7,D4,F1,0.467985
D4_4,F1_8,D4,F1,0.498843
D4_4,F1_9,D4,F1,0.423579
D4_4,F1_10,D4,F1,0.345927
D4_4,F2_1,D4,F2,0.453151
D4_4,F2_2,D4,F2,0.441878
D4_4,F2_3,D4,F2,0.404641
D4_4,F2_4,D4,F2,0.366882
D4_4,F2_5,D4,F2,0.505321
D4_4,F2_6,D4,F2,0.452555
D4_4,F2_7,D4,F2,0.498264
D4_4,F2_8,D4,F2,0.465505
D4_4,F2_9,D4,F2,0.340534
D4_4,F2_10,D4,F2,0.441154
D4_4,G_1,D4,G,0.395266
D4_4,G_2,D4,G,0.395985
D4_4,G_3,D4,G,0.396014
D4_4,G_4,D4,G,0.396541
D4_4,G_5,D4,G,0.394961
D4_4,G_6,D4,G,0.396945
D4_4,G_7,D4,G,0.400493
D4_4,G_8,D4,G,0.395672
D4_4,G_9,D4,G,0.397901
D4_4,G_10,D4,G,0.398087
D4_5,D4_6,D4,D4,0.516872
D4_5,D4_7,D4,D4,0.536410
D4_5,D4_8,D4,D4,0.518275
D4_5,D4_9,D4,D4,0.581446
D4_5,D4_10,D4,D4,0.412125
D4_5,E1_1,D4,E1,0.477586
D4_5,E1_2,D4,E1,0.390853
D4_5,E1_3,D4,E1,0.348615
D4_5,E1_4,D4,E1,0.345437
D4_5,E1_5,D4,E1,0.414203
D4_5,E1_6,D4,E1,0.413472
D4_5,E1_7,D4,E1,0.400216
D4_5,E1_8,D4,E1,0.419266
D4_5,E1_9,D4,E1,0.468302
D4_5,E1_10,D4,E1,0.477540
D4_5,E2_1,D4,E2,0.426542
D4_5,E2_2,D4,E2,0.363335
D4_5,E2_3,D4,E2,0.398951
D4_5,E2_4,D4,E2,0.449199
D4_5,E2_5,D4,E2,0.461630
D4_5,E2_6,D4,E2,0.524217
D4_5,E2_7,D4,E2,0.461322
D4_5,E2_8,D4,E2,0.324520
D4_5,E2_9,D4,E2,0.489906
D4_5,E2_10,D4,E2,0.398951
D4_5,F1_1,D4,F1,0.433223
D4_5,F1_2,D4,F1,0.432196
D4_5,F1_3,D4,F1,0.445808
D4_5,F1_4,D4,F1,0.449896
D4_5,F1_5,D4,F1,0.475176
D4_5,F1_6,D4,F1,0.451767
D4_5,F1_7,D4,F1,0.374902
D4_5,F1_8,D4,F1,0.447353
D4_5,F1_9,D4,F1,0.377423
D4_5,F1_10,D4,F1,0.470224
D4_5,F2_1,D4,F2,0.400185
D4_5,F2_2,D4,F2,0.391143
D4_5,F2_3,D4,F2,0.472414
D4_5,F2_4,D4,F2,0.437105
D4_5,F2_5,D4,F2,0.461220
D4_5,F2_6,D4,F2,0.401538
D4_5,F2_7,D4,F2,0.242127
D4_5,F2_8,D4,F2,0.418721
D4_5,F2_9,D4,F2,0.444511
D4_5,F2_10,D4,F2,0.315251
D4_5,G_1,D4,G,0.345031
D4_5,G_2,D4,G,0.344542
D4_5,G_3,D4,G,0.345602
D4_5,G_4,D4,G,0.341954
D4_5,G_5,D4,G,0.342643
D4_5,G_6,D4,G,0.342689
D4_5,G_7,D4,G,0.345388
D4_5,G_8,D4,G,0.343122
D4_5,G_9,D4,G,0.341269
D4_5,G_10,D4,G,0.342802
D4_6,D4_7,D4,D4,0.428246
D4_6,D4_8,D4,D4,0.528835
D4_6,D4_9,D4,D4,0.485109
D4_6,D4_10,D4,D4,0.405822
D4_6,E1_1,D4,E1,0.417125
D4_6,E1_2,D4,E1,0.284247
D4_6,E1_3,D4,E1,0.328004
D4_6,E1_4,D4,E1,0.440199
D4_6,E1_5,D4,E1,0.369446
D4_6,E1_6,D4,E1,0.247803
D4_6,E1_7,D4,E1,0.351855
D4_6,E1_8,D4,E1,0.370638
D4_6,E1_9,D4,E1,0.421727
D4_6,E1_10,D4,E1,0.364154
D4_6,E2_1,D4,E2,0.349643
D4_6,E2_2,D4,E2,0.371779
D4_6,E2_3,D4,E2,0.424791
D4_6,E2_4,D4,E2,0.458569
D4_6,E2_5,D4,E2,0.424837
D4_6,E2_6,D4,E2,0.381243
D4_6,E2_7,D4,E2,0.341269
D4_6,E2_8,D4,E2,0.346565
D4_6,E2_9,D4,E2,0.449724
D4_6,E2_10,D4,E2,0.491553
D4_6,F1_1,D4,F1,0.391035
D4_6,F1_2,D4,F1,0.390399
D4_6,F1_3,D4,F1,0.245682
D4_6,F1_4,D4,F1,0.318366
D4_6,F1_5,D4,F1,0.431491
D4_6,F1_6,D4,F1,0.321781
D4_6,F1_7,D4,F1,0.373097
D4_6,F1_8,D4,F1,0.407868
D4_6,F1_9,D4,F1,0.332475
D4_6,F1_10,D4,F1,0.360975
D4_6,F2_1,D4,F2,0.355284
D4_6,F2_2,D4,F2,0.339100
D4_6,F2_3,D4,F2,0.346841
D4_6,F2_4,D4,F2,0.389873
D4_6,F2_5,D4,F2,0.416997
D4_6,F2_6,D4,F2,0.284698
D4_6,F2_7,D4,F2,0.406735
D4_6,F2_8,D4,F2,0.374922
D4_6,F2_9,D4,F2,0.331291
D4_6,F2_10,D4,F2,0.343680
D4_6,G_1,D4,G,0.293672
D4_6,G_2,D4,G,0.293217
D4_6,G_3,D4,G,0.294321
D4_6,G_4,D4,G,0.292984
D4_6,G_5,D4,G,0.290051
D4_6,G_6,D4,G,0.293798
D4_6,G_7,D4,G,0.296631
D4_6,G_8,D4,G,0.293362
D4_6,G_9,D4,G,0.293362
D4_6,G_10,D4,G,0.293032
D4_7,D4_8,D4,D4,0.571724
D4_7,D4_9,D4,D4,0.312459
D4_7,D4_10,D4,D4,0.396995
D4_7,E1_1,D4,E1,0.454234
D4_7,E1_2,D4,E1,0.364239
D4_7,E1_3,D4,E1,0.350964
D4_7,E1_4,D4,E1,0.455832
D4_7,E1_5,D4,E1,0.387232
D4_7,E1_6,D4,E1,0.387930
D4_7,E1_7,D4,E1,0.371617
D4_7,E1_8,D4,E1,0.339901
D4_7,E1_9,D4,E1,0.441531
D4_7,E1_10,D4,E1,0.456904
D4_7,E2_1,D4,E2,0.409342
D4_7,E2_2,D4,E2,0.406399
D4_7,E2_3,D4,E2,0.414727
D4_7,E2_4,D4,E2,0.474329
D4_7,E2_5,D4,E2,0.445228
D4_7,E2_6,D4,E2,0.505998
D4_7,E2_7,D4,E2,0.438863
D4_7,E2_8,D4,E2,0.371034
D4_7,E2_9,D4,E2,0.470137
D4_7,E2_10,D4,E2,0.420531
D4_7,F1_1,D4,F1,0.283231
D4_7,F1_2,D4,F1,0.403360
D4_7,F1_3,D4,F1,0.420403
D4_7,F1_4,D4,F1,0.427532
D4_7,F1_5,D4,F1,0.331776
D4_7,F1_6,D4,F1,0.208369
D4_7,F1_7,D4,F1,0.387333
D4_7,F1_8,D4,F1,0.424639
D4_7,F1_9,D4,F1,0.350852
D4_7,F1_10,D4,F1,0.333602
D4_7,F2_1,D4,F2,0.373921
D4_7,F2_2,D4,F2,0.361726
D4_7,F2_3,D4,F2,0.238395
D4_7,F2_4,D4,F2,0.354137
D4_7,F2_5,D4,F2,0.434737
D4_7,F2_6,D4,F2,0.375078
D4_7,F2_7,D4,F2,0.427118
D4_7,F2_8,D4,F2,0.392120
D4_7,F2_9,D4,F2,0.316688
D4_7,F2_10,D4,F2,0.362601
D4_7,G_1,D4,G,0.312632
D4_7,G_2,D4,G,0.313812
D4_7,G_3,D4,G,0.314625
D4_7,G_4,D4,G,0.312765
D4_7,G_5,D4,G,0.311828
D4_7,G_6,D4,G,0.313273
D4_7,G_7,D4,G,0.315507
D4_7,G_8,D4,G,0.312317
D4_7,G_9,D4,G,0.314514
D4_7,G_10,D4,G,0.313914
D4_8,D4_9,D4,D4,0.542877
D4_8,D4_10,D4,D4,0.577668
D4_8,E1_1,D4,E1,0.435700
D4_8,E1_2,D4,E1,0.529236
D4_8,E1_3,D4,E1,0.517108
D4_8,E1_4,D4,E1,0.590242
D4_8,E1_5,D4,E1,0.550098
D4_8,E1_6,D4,E1,0.505620
D4_8,E1_7,D4,E1,0.541268
D4_8,E1_8,D4,E1,0.555370
D4_8,E1_9,D4,E1,0.593312
D4_8,E1_10,D4,E1,0.604071
D4_8,E2_1,D4,E2,0.594456
D4_8,E2_2,D4,E2,0.540476
D4_8,E2_3,D4,E2,0.411467
D4_8,E2_4,D4,E2,0.620267
D4_8,E2_5,D4,E2,0.594551
D4_8,E2_6,D4,E2,0.444745
D4_8,E2_7,D4,E2,0.588339
D4_8,E2_8,D4,E2,0.478223
D4_8,E2_9,D4,E2,0.614943
D4_8,E2_10,D4,E2,0.516960
D4_8,F1_1,D4,F1,0.565386
D4_8,F1_2,D4,F1,0.567836
D4_8,F1_3,D4,F1,0.523572
D4_8,F1_4,D4,F1,0.426471
D4_8,F1_5,D4,F1,0.487303
D4_8,F1_6,D4,F1,0.485760
D4_8,F1_7,D4,F1,0.515178
D4_8,F1_8,D4,F1,0.581497
D4_8,F1_9,D4,F1,0.481091
D4_8,F1_10,D4,F1,0.420668
D4_8,F2_1,D4,F2,0.538407
D4_8,F2_2,D4,F2,0.532881
D4_8,F2_3,D4,F2,0.468459
D4_8,F2_4,D4,F2,0.568925
D4_8,F2_5,D4,F2,0.580804
D4_8,F2_6,D4,F2,0.539696
D4_8,F2_7,D4,F2,0.415227
D4_8,F2_8,D4,F2,0.552470
D4_8,F2_9,D4,F2,0.413360
D4_8,F2_10,D4,F2,0.469936
D4_8,G_1,D4,G,0.493455
D4_8,G_2,D4,G,0.492661
D4_8,G_3,D4,G,0.493388
D4_8,G_4,D4,G,0.490319
D4_8,G_5,D4,G,0.491562
D4_8,G_6,D4,G,0.493029
D4_8,G_7,D4,G,0.494920
D4_8,G_8,D4,G,0.492437
D4_8,G_9,D4,G,0.491999
D4_8,G_10,D4,G,0.490390
D4_9,D4_10,D4,D4,0.502093
D4_9,E1_1,D4,E1,0.435044
D4_9,E1_2,D4,E1,0.423713
D4_9,E1_3,D4,E1,0.409258
D4_9,E1_4,D4,E1,0.509323
D4_9,E1_5,D4,E1,0.441383
D4_9,E1_6,D4,E1,0.446089
D4_9,E1_7,D4,E1,0.431055
D4_9,E1_8,D4,E1,0.404085
D4_9,E1_9,D4,E1,0.493316
D4_9,E1_10,D4,E1,0.506335
D4_9,E2_1,D4,E2,0.499640
D4_9,E2_2,D4,E2,0.486081
D4_9,E2_3,D4,E2,0.447667
D4_9,E2_4,D4,E2,0.524548
D4_9,E2_5,D4,E2,0.439303
D4_9,E2_6,D4,E2,0.466183
D4_9,E2_7,D4,E2,0.491958
D4_9,E2_8,D4,E2,0.427080
D4_9,E2_9,D4,E2,0.520904
D4_9,E2_10,D4,E2,0.467601
D4_9,F1_1,D4,F1,0.350571
D4_9,F1_2,D4,F1,0.463609
D4_9,F1_3,D4,F1,0.477796
D4_9,F1_4,D4,F1,0.481898
D4_9,F1_5,D4,F1,0.347127
D4_9,F1_6,D4,F1,0.348752
D4_9,F1_7,D4,F1,0.445542
D4_9,F1_8,D4,F1,0.479502
D4_9,F1_9,D4,F1,0.408645
D4_9,F1_10,D4,F1,0.347078
D4_9,F2_1,D4,F2,0.431935
D4_9,F2_2,D4,F2,0.421804
D4_9,F2_3,D4,F2,0.324677
D4_9,F2_4,D4,F2,0.414556
D4_9,F2_5,D4,F2,0.379810
D4_9,F2_6,D4,F2,0.432750
D4_9,F2_7,D4,F2,0.478910
