pairid	anim_ani	inv_events	syn2b_junctions	dnadiff_inverted_fraction	syn2b_inv	max_contigs	phylum	species_pair	dataset
GCA_015262605.1__GCA_905371525.1	98.55	2.0	1.0	0.5528501348918804	0.54442	238	Bacteroidota	Prevotella aurantiaca vs Prevotella aurantiaca	high_ani
GCA_002816355.1__GCA_009392645.1	98.53	2.0	0.0	0.5483253229197957	0.55226	318	Chloroflexota	UBA9611 sp009391975 vs UBA9611 sp009391975	high_ani
GCF_900177895.1__GCF_900182485.2	98.52	2.0	2.0	0.5535013690921686	0.54686	108	Proteobacteria	Kingella negevensis vs Kingella negevensis	high_ani
GCA_900549145.1__GCA_905210275.1	98.51	2.0	4.0	0.4440261420110286	0.45131	332	Bacteroidota	Prevotella sp000436695 vs Prevotella sp000436695	high_ani
GCA_016180385.1__GCA_016181505.1	98.5	2.0	0.0	0.4973206069420374	0.50898	168	Thermoproteota	Nitrosarchaeum sp004297665 vs Nitrosarchaeum sp004297665	high_ani
GCA_018822025.1__GCA_903929545.1	98.48	2.0	1.0	0.4875415751343772	0.4917	488	Actinobacteriota	Rhodoglobus sp903920435 vs Rhodoglobus sp903920435	high_ani
GCA_014846275.1__GCA_905213695.1	98.47	2.0	2.0	0.6545066404527043	0.64988	61	Firmicutes	Scybalousia sp900542735 vs Scybalousia sp900542735	high_ani
GCA_017995395.1__GCF_003480225.1	98.47	2.0	2.0	0.537577924994252	0.54593	234	Firmicutes_A	Acetatifactor sp900066565 vs Acetatifactor sp900066565	high_ani
GCA_017455865.1__GCA_017505365.1	98.47	2.0	0.0	0.5439039221239793	0.58784	53	Proteobacteria	Enterousia sp015062495 vs Enterousia sp015062495	high_ani
GCF_004565215.1__GCF_904820355.1	98.44	2.0	7.0	0.683856815367184	0.67909	134	Firmicutes	Carnobacterium maltaromaticum vs Carnobacterium maltaromaticum	high_ani
GCA_016181505.1__GCA_016203595.1	98.44	2.0	0.0	0.4676598519979253	0.49012	174	Thermoproteota	Nitrosarchaeum sp004297665 vs Nitrosarchaeum sp004297665	high_ani
GCA_019119285.1__GCF_016902035.1	98.43	2.0	1.0	0.5038631854439443	0.48022	439	Firmicutes_A	Merdimonas massiliensis vs Merdimonas massiliensis	high_ani
GCA_000745515.1__GCF_017309995.1	98.42	2.0	16.0	0.3445564434131691	0.33863	20	Actinobacteriota	Nocardioides aromaticivorans vs Nocardioides aromaticivorans	high_ani
GCA_015688895.1__GCA_017390755.1	98.42	2.0	0.0	0.5844048677706476	0.59773	259	Firmicutes	CAJGDV01 sp904502155 vs CAJGDV01 sp904502155	high_ani
GCF_015477305.1__GCF_015478245.1	98.42	2.0	10.0	0.5872502883943059	0.58589	145	Actinobacteriota	Nocardia abscessus vs Nocardia abscessus	high_ani
GCA_018371775.1__GCA_900762625.1	98.42	2.0	5.0	0.3946164986409042	0.3844	62	Firmicutes_A	UBA7597 sp900542935 vs UBA7597 sp900542935	high_ani
GCA_002349445.1__GCA_002472185.1	98.41	2.0	0.0	0.5684213494982473	0.56342	795	Bacteroidota	Cryptobacteroides sp002472565 vs Cryptobacteroides sp002472565	high_ani
GCF_001756795.1__GCF_005924235.1	98.41	2.0	11.0	0.5012315448465828	0.51693	187	Actinobacteriota	Mycobacterium syngnathidarum vs Mycobacterium syngnathidarum	high_ani
GCA_014841765.1__GCA_014841995.1	98.41	2.0	13.0	0.1924415171162604	0.19099	22	Proteobacteria	Massilia sp014841595 vs Massilia sp014841595	high_ani
GCF_002258645.1__GCF_002259335.1	98.41	2.0	10.0	0.002774506936364	0.00078	54	Actinobacteriota	Rhodococcus_B sp002259335 vs Rhodococcus_B sp002259335	high_ani
GCF_014841695.1__GCF_014841725.1	98.4	2.0	18.0	0.7061609139731662	0.71055	33	Proteobacteria	Pseudomonas_E baltica vs Pseudomonas_E baltica	high_ani
GCA_002396305.1__GCA_902770955.1	98.4	2.0	6.0	0.4399888663958344	0.45152	188	Bacteroidota	Prevotella sp900320255 vs Prevotella sp900320255	high_ani
GCF_000278445.1__GCF_900455725.1	98.39	2.0	7.0	0.5002675807904002	0.5029	990	Actinobacteriota	Rhodococcus gordoniae vs Rhodococcus gordoniae	high_ani
GCF_000825045.1__GCF_009696495.1	98.38	2.0	24.0	0.5778153883830001	0.58859	60	Actinobacteriota	Bifidobacterium infantis vs Bifidobacterium infantis	high_ani
GCA_016181505.1__GCA_016186075.1	98.38	2.0	0.0	0.4771709396416169	0.46831	173	Thermoproteota	Nitrosarchaeum sp004297665 vs Nitrosarchaeum sp004297665	high_ani
GCA_003539535.1__GCA_018370305.1	98.37	2.0	0.0	0.6041149975716296	0.58743	89	Firmicutes_A	Ruminococcus_E sp003526955 vs Ruminococcus_E sp003526955	high_ani
GCA_002394115.1__GCA_002394445.1	98.36	2.0	2.0	0.5884444744978268	0.59579	179	Bacteroidota	RF16 sp002449665 vs RF16 sp002449665	high_ani
GCA_018822025.1__GCA_903886575.1	98.36	2.0	2.0	0.4604318714857985	0.4577	444	Actinobacteriota	Rhodoglobus sp903920435 vs Rhodoglobus sp903920435	high_ani
GCF_000420905.1__GCF_900109475.1	98.36	2.0	3.0	0.3805872178349773	0.36724	86	Firmicutes_A	Butyrivibrio sp900104155 vs Butyrivibrio sp900104155	high_ani
GCA_000980475.1__GCA_003512465.1	98.36	2.0	4.0	0.4816347694224807	0.47133	83	Bacteroidota	Barnesiella intestinihominis vs Barnesiella intestinihominis	high_ani
GCA_002693265.1__GCA_002710305.1	98.35	2.0	9.0	0.5991656205272543	0.58676	188	Proteobacteria	Alterinioella nitratireducens vs Alterinioella nitratireducens	high_ani
GCA_900542415.1__GCA_900752575.1	98.35	2.0	2.0	0.6618261899496848	0.6712	33	Firmicutes_A	Ruminococcus_E bromii vs Ruminococcus_E bromii	high_ani
GCF_014223925.1__GCF_014322845.1	98.34	2.0	9.0	0.4958031164439342	0.50717	44	Firmicutes	Listeria immobilis vs Listeria immobilis	high_ani
GCA_905192665.1__GCF_000312405.1	98.31	2.0	7.0	0.6425268669636636	0.58732	57	Firmicutes	Limosilactobacillus ingluviei vs Limosilactobacillus ingluviei	high_ani
GCF_000294715.1__GCF_900475345.1	98.31	2.0	2.0	0.434435468541498	0.46114	1	Proteobacteria	Bartonella quintana vs Bartonella quintana	high_ani
GCA_018377575.1__GCA_018713865.1	98.3	2.0	2.0	0.4948981314315938	0.50108	201	Cyanobacteria	Limenecus avicola vs Limenecus avicola	high_ani
GCA_002372295.1__GCA_002394115.1	98.29	2.0	3.0	0.4772812193096066	0.49068	163	Bacteroidota	RF16 sp002449665 vs RF16 sp002449665	high_ani
GCF_015698085.1__GCF_018967085.1	98.28	2.0	3.0	0.5115339682238372	0.5075	360	Firmicutes	Lactobacillus helveticus vs Lactobacillus helveticus	high_ani
GCA_900761095.1__GCA_905188095.1	98.27	2.0	0.0	0.6029148743602177	0.60054	70	Firmicutes	UMGS995 sp900547465 vs UMGS995 sp900547465	high_ani
GCA_014848515.1__GCA_905202465.1	98.27	2.0	1.0	0.4582128759688977	0.47264	88	Firmicutes_A	Coprococcus_A catus vs Coprococcus_A catus	high_ani
GCA_016706435.1__GCA_016718415.1	98.26	2.0	34.0	0.3158365302183982	0.3094	56	Bacteroidota	PHOS-HE28 sp016703005 vs PHOS-HE28 sp016703005	high_ani
GCA_004556815.1__GCA_004562555.1	98.26	2.0	5.0	0.504712130659753	0.50175	250	Firmicutes_A	SFEL01 sp004557245 vs SFEL01 sp004557245	high_ani
GCA_004213355.1__GCA_902604955.1	98.26	2.0	0.0	0.3164681569240256	0.28382	33	Desulfobacterota_D	TMED58 sp002167555 vs TMED58 sp002167555	high_ani
GCF_902831645.1__GCF_902831665.1	98.25	2.0	47.0	0.4447273592807073	0.44573	65	Proteobacteria	Burkholderia gladioli vs Burkholderia gladioli	high_ani
GCF_000830905.1__GCF_002007905.1	98.24	2.0	0.0	0.000270304717245	0.0	1	Chloroflexota	Dehalococcoides mccartyi vs Dehalococcoides mccartyi	high_ani
GCF_001238805.1__GCF_001764275.1	98.24	2.0	6.0	0.6254354412207133	0.63378	36	Campylobacterota	Campylobacter_D jejuni vs Campylobacter_D jejuni	high_ani
GCA_003451515.1__GCA_018368715.1	98.24	2.0	0.0	0.5192528645283578	0.50713	87	Firmicutes_A	Lachnospira sp003451515 vs Lachnospira sp003451515	high_ani
GCF_001282985.1__GCF_900197695.1	98.22	2.0	3.0	0.4598136998639896	0.47039	79	Campylobacterota	Helicobacter_E ailurogastricus vs Helicobacter_E ailurogastricus	high_ani
GCA_005880425.1__GCA_005880595.1	98.21	2.0	2.0	0.4609272853824737	0.42864	632	Chloroflexota	UBA11361 sp005881295 vs UBA11361 sp005881295	high_ani
GCA_016756895.1__GCA_016756955.1	98.19	2.0	10.0	0.4531857618372844	0.43855	219	Proteobacteria	QGON01 sp016756855 vs QGON01 sp016756855	high_ani
GCA_014863965.1__GCA_900542415.1	98.18	2.0	4.0	0.5424950226254825	0.53677	41	Firmicutes_A	Ruminococcus_E bromii vs Ruminococcus_E bromii	high_ani
GCF_002916915.1__GCF_003515855.1	98.18	2.0	0.0	0.6714084594363209	0.70686	29	Firmicutes	Lactobacillus bombicola vs Lactobacillus bombicola	high_ani
GCA_017302695.1__GCF_014695405.1	98.18	2.0	9.0	0.4856479916784724	0.48926	99	Cyanobacteria	Leptolyngbya boryana vs Leptolyngbya boryana	high_ani
GCA_002687285.1__GCF_017309175.1	98.18	2.0	21.0	0.4406038688671809	0.43305	325	Proteobacteria	Salipiger bermudensis vs Salipiger bermudensis	high_ani
GCF_004368175.1__GCF_017350015.1	98.17	2.0	7.0	0.5851919090379417	0.58803	78	Proteobacteria	Pseudomonas_E sp002112885 vs Pseudomonas_E sp002112885	high_ani
GCA_900771865.1__GCA_905209415.1	98.17	2.0	2.0	0.5313075054826273	0.5133	166	Firmicutes_A	Faecousia sp900546415 vs Faecousia sp900546415	high_ani
GCA_017406625.1__GCA_017509525.1	98.17	2.0	0.0	0.4483322146281136	0.43318	247	Firmicutes_A	RGIG7114 sp017542425 vs RGIG7114 sp017542425	high_ani
GCF_900197675.1__GCF_900197695.1	98.15	2.0	2.0	0.5042434596426435	0.49467	79	Campylobacterota	Helicobacter_E ailurogastricus vs Helicobacter_E ailurogastricus	high_ani
GCA_000431615.1__GCA_905203815.1	98.15	2.0	9.0	0.6085304297344128	0.61785	263	Firmicutes_A	CAG-41 sp900066215 vs CAG-41 sp900066215	high_ani
GCA_902557815.1__GCA_902559275.1	98.14	2.0	0.0	0.3287738827357042	0.31267	30	Proteobacteria	D2472 sp902595065 vs D2472 sp902595065	high_ani
GCA_016778775.1__GCA_902526635.1	98.14	2.0	1.0	0.3706110254310105	0.38434	164	Proteobacteria	UBA8309 sp016780765 vs UBA8309 sp016780765	high_ani
GCA_017886505.1__GCA_904418875.1	98.14	2.0	2.0	0.5261961692821298	0.54455	58	Firmicutes_A	Onthovicinus excrementipullorum vs Onthovicinus excrementipullorum	high_ani
GCA_905198065.1__GCF_003665055.1	98.13	2.0	18.0	0.5250767385374642	0.52828	543	Firmicutes_A	Anaerotruncus massiliensis vs Anaerotruncus massiliensis	high_ani
GCF_001515365.1__GCF_003431565.1	98.13	2.0	3.0	0.5685637694050528	0.56983	320	Actinobacteriota	Mycobacterium marinum vs Mycobacterium marinum	high_ani
GCA_900765825.1__GCA_905203385.1	98.13	2.0	5.0	0.3795307202759769	0.38357	131	Bacteroidota	Alistipes sp902388705 vs Alistipes sp902388705	high_ani
GCF_001853525.1__GCF_005924235.1	98.11	2.0	25.0	0.5229906200257303	0.52486	300	Actinobacteriota	Mycobacterium syngnathidarum vs Mycobacterium syngnathidarum	high_ani
GCA_014796655.1__GCF_014145545.1	98.11	2.0	8.0	0.6499765390244585	0.67053	70	Firmicutes	Limosilactobacillus agrestis vs Limosilactobacillus agrestis	high_ani
GCA_003478565.1__GCA_905196385.1	98.11	2.0	19.0	0.4361980545354235	0.42655	152	Firmicutes_A	Oliverpabstia intestinalis vs Oliverpabstia intestinalis	high_ani
GCA_018712515.1__GCA_905192975.1	98.1	2.0	1.0	0.4661696350242992	0.47908	279	Actinobacteriota	Aphodovivens avicola vs Aphodovivens avicola	high_ani
GCA_001915685.1__GCA_900552505.1	98.09	2.0	17.0	0.5193615699946519	0.52126	183	Bacteroidota	Prevotella lascolaii vs Prevotella lascolaii	high_ani
GCA_002377845.1__GCF_004794385.1	98.08	2.0	2.0	0.6350542056775955	0.63422	179	Actinobacteriota	Microbacterium maritypicum_A vs Microbacterium maritypicum_A	high_ani
GCF_017815105.1__GCF_019048705.1	98.08	2.0	9.0	0.3266146544799244	0.32981	68	Proteobacteria	Aeromonas sanarellii vs Aeromonas sanarellii	high_ani
GCA_900759135.1__GCA_904385455.1	98.03	2.0	0.0	0.4758307711199588	0.49066	248	Firmicutes_A	Evtepia excrementipullorum vs Evtepia excrementipullorum	high_ani
GCA_014869255.1__GCA_018379115.1	98.02	2.0	8.0	0.5848785100735409	0.59541	98	Firmicutes_A	UBA738 sp003522945 vs UBA738 sp003522945	high_ani
GCF_016899785.1__GCF_904390235.1	97.97	2.0	9.0	0.498991965623511	0.5013	231	Firmicutes_A	Flavonifractor sp002159455 vs Flavonifractor sp002159455	high_ani
GCF_000771125.1__GCF_016102205.1	97.97	2.0	5.0	0.4998835265146091	0.48584	115	Actinobacteriota	Bifidobacterium asteroides vs Bifidobacterium asteroides	high_ani
GCF_000292285.1__GCF_005930545.1	97.97	2.0	28.0	0.5096285893436576	0.51072	337	Proteobacteria	Pseudomonas_E putida_Q vs Pseudomonas_E putida_Q	high_ani
GCF_001815025.1__GCF_019175485.1	97.96	2.0	6.0	0.598813941274131	0.56865	165	Firmicutes	Enterococcus_A raffinosus vs Enterococcus_A raffinosus	high_ani
GCF_002078255.1__GCF_003041555.1	97.95	2.0	0.0	0.5529243900625797	0.54782	142	Firmicutes	Staphylococcus xylosus vs Staphylococcus xylosus	high_ani
GCF_006239215.1__GCF_015390265.1	97.94	2.0	10.0	0.4978853346523259	0.49224	127	Proteobacteria	Paracoccus marcusii vs Paracoccus marcusii	high_ani
GCA_904385455.1__GCA_905209125.1	97.93	2.0	1.0	0.5272940149981126	0.51524	319	Firmicutes_A	Evtepia excrementipullorum vs Evtepia excrementipullorum	high_ani
GCA_001603365.1__GCA_002482475.1	97.93	2.0	1.0	0.5333581188094966	0.52844	158	Bacteroidota	Macellibacteroides fermentans vs Macellibacteroides fermentans	high_ani
GCF_000377125.1__GCF_000701285.1	97.9	2.0	33.0	0.4204623005559352	0.41943	100	Actinobacteriota	Streptomyces sp002797655 vs Streptomyces sp002797655	high_ani
GCF_010721695.1__GCF_900576535.1	97.9	2.0	4.0	0.4587918403439126	0.44248	159	Firmicutes	Streptococcus canis vs Streptococcus canis	high_ani
GCA_002297245.1__GCA_002405075.1	97.89	2.0	5.0	0.5237167554036367	0.52924	298	Spirochaetota	Treponema_D sp002449305 vs Treponema_D sp002449305	high_ani
GCA_016290275.1__GCA_902771375.1	97.88	2.0	3.0	0.5648506047912195	0.55198	386	Bacteroidota	Cryptobacteroides sp900319685 vs Cryptobacteroides sp900319685	high_ani
GCA_002295505.1__GCF_018860675.1	97.88	2.0	2.0	0.6425971267744094	0.65429	157	Bacteroidota	Maribacter dokdonensis vs Maribacter dokdonensis	high_ani
GCA_017632215.1__GCA_017647375.1	97.88	2.0	0.0	0.5598674922462955	0.56869	101	Bacteroidota	Alistipes sp017629985 vs Alistipes sp017629985	high_ani
GCF_003336925.1__GCF_011770055.1	97.88	2.0	5.0	0.4556050171874193	0.45402	156	Actinobacteriota	Rhodococcus_B kyotonensis_B vs Rhodococcus_B kyotonensis_B	high_ani
GCA_016283315.1__GCA_902767165.1	97.86	2.0	0.0	0.5369970178752129	0.54393	372	Bacteroidota	Sodaliphilus sp902776835 vs Sodaliphilus sp902776835	high_ani
GCF_018500245.1__GCF_018500355.1	97.84	2.0	8.0	0.4935372264927228	0.48336	82	Campylobacterota	Campylobacter_D upsaliensis vs Campylobacter_D upsaliensis	high_ani
GCF_012396345.1__GCF_902825375.1	97.83	2.0	18.0	0.4964706762404996	0.4856	697	Actinobacteriota	Nocardiopsis dassonvillei vs Nocardiopsis dassonvillei	high_ani
GCF_013839485.1__GCF_015477305.1	97.83	2.0	19.0	0.4684788112255274	0.4636	208	Actinobacteriota	Nocardia abscessus vs Nocardia abscessus	high_ani
GCA_017539435.1__GCA_017616335.1	97.83	2.0	7.0	0.4886061805311018	0.50563	278	Bacteroidota	UBA1205 sp002309475 vs UBA1205 sp002309475	high_ani
GCF_000771125.1__GCF_016102215.1	97.77	2.0	8.0	0.4525851384261418	0.45985	115	Actinobacteriota	Bifidobacterium asteroides vs Bifidobacterium asteroides	high_ani
GCA_902785255.1__GCA_905234415.1	97.76	2.0	16.0	0.4301427508403397	0.43783	259	Bacteroidota	Sodaliphilus sp900318255 vs Sodaliphilus sp900318255	high_ani
GCA_902775235.1__GCA_905234415.1	97.76	2.0	20.0	0.5016762594856802	0.50052	259	Bacteroidota	Sodaliphilus sp900318255 vs Sodaliphilus sp900318255	high_ani
GCA_900470005.1__GCA_900470955.1	97.75	2.0	12.0	0.6146137449170556	0.60571	41	Proteobacteria	Agrobacterium sp900468285 vs Agrobacterium sp900468285	high_ani
GCA_017847795.1__GCA_902782365.1	97.75	2.0	3.0	0.5245684706901068	0.5139	209	Firmicutes_A	Ruminococcus_D sp902786965 vs Ruminococcus_D sp902786965	high_ani
GCA_005883535.1__GCA_005889125.1	97.74	2.0	2.0	0.5010532458738399	0.51403	367	Dormibacterota	40CM-4-65-16 sp005881335 vs 40CM-4-65-16 sp005881335	high_ani
GCA_017545885.1__GCA_017624615.1	97.73	2.0	3.0	0.5169759236747073	0.50673	87	Firmicutes_A	UBA1740 sp017621415 vs UBA1740 sp017621415	high_ani
GCF_002877195.1__GCF_002877345.1	97.73	2.0	15.0	0.4567453503796119	0.43475	566	Proteobacteria	Vibrio splendidus_J vs Vibrio splendidus_J	high_ani
GCA_902788065.1__GCA_902794915.1	97.71	2.0	3.0	0.5068895604473804	0.50927	95	Bacteroidota	Prevotella sp900316265 vs Prevotella sp900316265	high_ani
GCA_017743455.1__GCA_017743535.1	97.69	2.0	5.0	0.451048143185328	0.46352	618	Chloroflexota	Chloroflexus sp000735195 vs Chloroflexus sp000735195	high_ani
GCA_017383565.1__GCA_017391745.1	97.68	2.0	4.0	0.5270746972480858	0.53111	278	Bacteroidota	Alistipes sp900770585 vs Alistipes sp900770585	high_ani
GCA_002297325.1__GCA_003543735.1	97.66	2.0	9.0	0.4704553495304987	0.48082	542	Spirochaetota	Treponema_D sp002449305 vs Treponema_D sp002449305	high_ani
GCA_005880595.1__GCA_005881015.1	97.65	2.0	2.0	0.4858921442310253	0.47548	717	Chloroflexota	UBA11361 sp005881295 vs UBA11361 sp005881295	high_ani
GCA_017543205.1__GCA_902780085.1	97.65	2.0	4.0	0.4936858969758333	0.47507	224	Proteobacteria	UBA1254 sp900313355 vs UBA1254 sp900313355	high_ani
GCA_017434165.1__GCA_902801745.1	97.64	2.0	2.0	0.4643578189059983	0.46423	366	Firmicutes_A	UBA3766 sp900313265 vs UBA3766 sp900313265	high_ani
GCA_900540725.1__GCA_900765435.1	97.62	2.0	7.0	0.3500288522110935	0.35205	58	Firmicutes_A	Ruminococcus_E sp003438075 vs Ruminococcus_E sp003438075	high_ani
GCA_016281705.1__GCA_902776865.1	97.61	2.0	0.0	0.4961006389458389	0.49245	100	Proteobacteria	Enterousia sp902784285 vs Enterousia sp902784285	high_ani
GCF_000195555.1__GCF_016604405.1	97.61	2.0	0.0	0.4854801274168591	0.48921	71	Proteobacteria	Francisella hispaniensis vs Francisella hispaniensis	high_ani
GCA_002472155.1__GCA_902790945.1	97.61	2.0	22.0	0.5168489584607848	0.52849	171	Firmicutes_C	Selenomonas_C sp900318215 vs Selenomonas_C sp900318215	high_ani
GCA_018378215.1__GCA_018714405.1	97.59	2.0	10.0	0.6351493925523396	0.65234	47	Firmicutes_A	Scybalenecus merdavium vs Scybalenecus merdavium	high_ani
GCF_000758175.1__GCF_003030865.2	97.58	2.0	7.0	0.5471527951115829	0.53096	86	Proteobacteria	Halomonas halophila vs Halomonas halophila	high_ani
GCF_003985135.1__GCF_014191925.1	97.57	2.0	23.0	0.2922048355251103	0.27461	72	Proteobacteria	Rhizobium pisi vs Rhizobium pisi	high_ani
GCF_002285155.1__GCF_007786415.1	97.57	2.0	12.0	0.4030189348319174	0.40036	30	Actinobacteriota	Corynebacterium gottingense vs Corynebacterium gottingense	high_ani
GCA_002361395.1__GCA_017627425.1	97.56	2.0	1.0	0.504713228177341	0.49188	161	Firmicutes_A	Ruminococcus_D sp002371625 vs Ruminococcus_D sp002371625	high_ani
GCA_002352305.1__GCA_902799595.1	97.55	2.0	2.0	0.5920000779078812	0.6008	624	Bacteroidota	Bact-11 sp002361615 vs Bact-11 sp002361615	high_ani
GCF_012584455.1__GCF_018224605.1	97.54	2.0	15.0	0.5190740275541492	0.52244	180	Proteobacteria	Shewanella sp002966515 vs Shewanella sp002966515	high_ani
GCA_000414345.1__GCA_001512275.1	97.52	2.0	6.0	0.5376579790439538	0.54692	43	Actinobacteriota	Glutamicibacter mishrai vs Glutamicibacter mishrai	high_ani
GCF_006538965.1__GCF_008933125.1	97.52	2.0	11.0	0.6184194303551287	0.62685	35	Actinobacteriota	Nocardioides simplex vs Nocardioides simplex	high_ani
GCF_001441635.1__GCF_001650975.1	97.49	2.0	10.0	0.4756317814096459	0.47351	170	Proteobacteria	Roseovarius indicus vs Roseovarius indicus	high_ani
GCF_001262035.1__GCF_003130125.1	97.48	2.0	0.0	0.5622921457482526	0.52897	36	Proteobacteria	Aggregatibacter aphrophilus vs Aggregatibacter aphrophilus	high_ani
GCA_900638075.1__GCF_000801145.1	97.45	2.0	3.0	0.001211879779348	0.00141	1	Proteobacteria	Actinobacillus equuli vs Actinobacillus equuli	high_ani
GCA_002306565.1__GCA_002342765.1	97.45	2.0	7.0	0.4584027802690872	0.48166	204	Firmicutes_A	UBA1351 sp002342805 vs UBA1351 sp002342805	high_ani
GCA_013530545.1__GCF_001878775.1	97.45	2.0	4.0	0.5109845728964053	0.49285	128	Proteobacteria	Acinetobacter lwoffii_D vs Acinetobacter lwoffii_D	high_ani
GCF_004365765.1__GCF_902498215.1	97.44	2.0	21.0	0.5058599935579806	0.51085	43	Proteobacteria	Pseudomonas_E helmanticensis vs Pseudomonas_E helmanticensis	high_ani
GCA_018372255.1__GCA_018372705.1	97.42	2.0	3.0	0.5063708239598989	0.51023	502	Bacteroidota	Dysgonomonas sp900079735 vs Dysgonomonas sp900079735	high_ani
GCA_902784395.1__GCA_902798995.1	97.41	2.0	7.0	0.542761243844381	0.53962	186	Bacteroidota	Sodaliphilus sp902785925 vs Sodaliphilus sp902785925	high_ani
GCA_005881375.1__GCA_005889125.1	97.41	2.0	2.0	0.4575485054630806	0.46024	367	Dormibacterota	40CM-4-65-16 sp005881335 vs 40CM-4-65-16 sp005881335	high_ani
GCA_017397255.1__GCA_017415205.1	97.39	2.0	9.0	0.5129438372285035	0.52894	262	Bacteroidota	HGM04593 sp015060835 vs HGM04593 sp015060835	high_ani
GCF_005890265.1__GCF_015700305.1	97.35	2.0	14.0	0.4591610752227943	0.45138	280	Firmicutes	Streptococcus pseudopneumoniae vs Streptococcus pseudopneumoniae	high_ani
GCA_018666415.1__GCA_905480455.1	97.3	2.0	1.0	0.4608881506864541	0.4352	222	Actinobacteriota	Pontimonas sp017852615 vs Pontimonas sp017852615	high_ani
GCA_902755745.1__GCA_902779515.1	97.3	2.0	10.0	0.4927906479538775	0.471	292	Bacteroidota	Prevotella sp900316265 vs Prevotella sp900316265	high_ani
GCA_017934655.1__GCA_902795245.1	97.28	2.0	3.0	0.4081234596053578	0.39282	284	Firmicutes_C	Succiniclasticum sp900315345 vs Succiniclasticum sp900315345	high_ani
GCA_900102445.1__GCF_007678025.1	97.27	2.0	7.0	0.5080386793092189	0.49122	85	Actinobacteriota	Cellulosimicrobium cinnabarinum vs Cellulosimicrobium cinnabarinum	high_ani
GCA_902535095.1__GCA_902546325.1	97.25	2.0	1.0	0.5646102461563808	0.56342	60	Proteobacteria	AAA300-D14 sp002715065 vs AAA300-D14 sp002715065	high_ani
GCF_015560245.1__GCF_016642415.1	97.24	2.0	4.0	0.3765932895623318	0.3709	48	Firmicutes	Streptococcus rubneri vs Streptococcus rubneri	high_ani
GCA_001626955.1__GCA_002380095.1	97.21	2.0	10.0	0.4504313821273072	0.45791	621	Proteobacteria	Marinobacter salsuginis vs Marinobacter salsuginis	high_ani
GCA_002361395.1__GCA_017519245.1	97.2	2.0	0.0	0.458278000794259	0.45523	161	Firmicutes_A	Ruminococcus_D sp002371625 vs Ruminococcus_D sp002371625	high_ani
