pairid	anim_ani	dnadiff_inverted_fraction	syn2b_inv	syn2b_junctions	dd_inversions_ref	dd_inversions_qry	dd_breakpoints_ref	dd_breakpoints_qry	q_contigs	r_contigs	max_contigs	phylum	species_pair	dataset	inv_events
GCF_000369485.1__GCF_000369545.1	95.64	0.5506367811236391	0.5109	11.0	6.0	9.0	667.0	659.0	15	9	15	Proteobacteria	Acinetobacter dispersus vs Acinetobacter dispersus	high_ani	9.0
GCF_000369485.1__GCF_008980925.1	96.76	0.3801313870070313	0.39377	9.0	0.0	0.0	659.0	763.0	15	108	108	Proteobacteria	Acinetobacter dispersus vs Acinetobacter dispersus	high_ani	0.0
GCF_000369545.1__GCF_008980925.1	95.5	0.5046921280995672	0.50035	11.0	5.0	2.0	743.0	822.0	9	108	108	Proteobacteria	Acinetobacter dispersus vs Acinetobacter dispersus	high_ani	5.0
GCF_003947175.1__GCF_015356275.1	98.86	0.5003573982709455	0.50253	1.0	3.0	2.0	991.0	970.0	68	122	122	Proteobacteria	Pseudoalteromonas rubra_D vs Pseudoalteromonas rubra_D	high_ani	3.0
GCA_903822265.1__GCA_903879655.1	99.78	0.394426792884777	0.40626	4.0	0.0	0.0	489.0	379.0	329	306	329	Verrucomicrobiota	CAIYUN01 sp903872425 vs CAIYUN01 sp903872425	high_ani	0.0
GCF_002151115.1__GCF_011801245.1	97.95	0.553453402878854	0.54996	12.0	2.0	4.0	952.0	790.0	374	2	374	Actinobacteriota	Clavibacter capsici vs Clavibacter capsici	high_ani	4.0
GCA_011801225.1__GCF_011801245.1	98.88	0.0456437677394985	0.05764	0.0	0.0	0.0	120.0	120.0	2	2	2	Actinobacteriota	Clavibacter capsici vs Clavibacter capsici	high_ani	0.0
GCA_002341435.1__GCF_007747015.1	97.15	0.3453058743714318	0.36008	4.0	5.0	13.0	1188.0	1165.0	45	1	45	Planctomycetota	Gimesia maris vs Gimesia maris	high_ani	13.0
GCF_000181475.1__GCF_009720545.1	99.99	0.000729248562182	0.00031	0.0	0.0	0.0	254.0	37.0	125	1	125	Planctomycetota	Gimesia maris vs Gimesia maris	high_ani	0.0
GCA_002341435.1__GCF_007746295.1	96.45	0.3490366578130531	0.35718	24.0	4.0	25.0	1390.0	1366.0	45	24	45	Planctomycetota	Gimesia maris vs Gimesia maris	high_ani	25.0
GCA_902763265.1__GCA_902776485.1	97.04	0.3986938691831715	0.38999	2.0	0.0	0.0	664.0	556.0	198	47	198	Bacteroidota	RF16 sp902785605 vs RF16 sp902785605	high_ani	0.0
GCA_902776485.1__GCA_902798175.1	97.13	0.3351180228212921	0.33094	4.0	1.0	2.0	558.0	530.0	47	30	47	Bacteroidota	RF16 sp902785605 vs RF16 sp902785605	high_ani	2.0
GCA_018666415.1__GCA_905480455.1	97.3	0.4608881506864541	0.4352	1.0	1.0	2.0	404.0	314.0	222	157	222	Actinobacteriota	Pontimonas sp017852615 vs Pontimonas sp017852615	high_ani	2.0
GCA_017857365.1__GCA_018664285.1	97.44	0.4775944440835513	0.45878	0.0	0.0	0.0	280.0	357.0	154	187	187	Actinobacteriota	Pontimonas sp017852615 vs Pontimonas sp017852615	high_ani	0.0
GCA_018664285.1__GCA_018666415.1	99.17	0.5313975225912386	0.53609	1.0	0.0	0.0	324.0	401.0	187	222	222	Actinobacteriota	Pontimonas sp017852615 vs Pontimonas sp017852615	high_ani	0.0
GCF_000239355.1__GCF_902388165.1	100.0	0.0	0.0	0.0	0.0	0.0	6.0	206.0	198	198	198	Proteobacteria	Cardiobacterium valvarum vs Cardiobacterium valvarum	high_ani	0.0
GCA_018648355.1__GCA_018666605.1	99.98	0.5398303821029301	0.54022	3.0	0.0	0.0	1564.0	1246.0	455	461	461	Verrucomicrobiota	JABHEG01 sp018676675 vs JABHEG01 sp018676675	high_ani	0.0
GCA_018648355.1__GCA_018694235.1	99.98	0.5208127622131054	0.51546	1.0	1.0	1.0	1518.0	1306.0	455	538	538	Verrucomicrobiota	JABHEG01 sp018676675 vs JABHEG01 sp018676675	high_ani	1.0
GCA_018666605.1__GCA_018694235.1	99.98	0.4374579713428999	0.43913	6.0	0.0	0.0	1673.0	1823.0	461	538	538	Verrucomicrobiota	JABHEG01 sp018676675 vs JABHEG01 sp018676675	high_ani	0.0
GCF_002088855.1__GCF_002142265.1	97.65	0.5068888086054589	0.50672	2.0	1.0	1.0	880.0	842.0	143	99	143	Proteobacteria	Gilliamella apicola vs Gilliamella apicola	high_ani	1.0
GCF_002088815.1__GCF_003202815.1	97.83	0.49455642156324	0.49541	3.0	0.0	3.0	1324.0	664.0	529	18	529	Proteobacteria	Gilliamella apicola vs Gilliamella apicola	high_ani	3.0
GCF_002142285.1__GCF_002142345.1	99.98	0.4505273506726989	0.4516	4.0	1.0	1.0	203.0	628.0	92	304	304	Proteobacteria	Gilliamella apicola vs Gilliamella apicola	high_ani	1.0
GCA_003561545.1__GCA_003564695.1	99.45	0.5332298423169247	0.53858	2.0	3.0	3.0	907.0	724.0	478	410	478	Deinococcota	CSSed10-48 sp003556805 vs CSSed10-48 sp003556805	high_ani	3.0
GCF_000294695.2__GCF_017876035.1	99.15	0.999793575164087	0.99951	10.0	0.0	1.0	302.0	301.0	3	2	3	Actinobacteriota	Paenarthrobacter aurescens_A vs Paenarthrobacter aurescens_A	high_ani	1.0
GCA_018895855.1__GCA_018898335.1	100.0	0.5339697279451885	0.54089	0.0	0.0	0.0	177.0	16.0	101	7	101	Patescibacteria	JAHILH01 sp018897195 vs JAHILH01 sp018897195	high_ani	0.0
GCA_018895855.1__GCA_018902835.1	100.0	0.4964094612724268	0.49291	0.0	0.0	0.0	178.0	16.0	101	8	101	Patescibacteria	JAHILH01 sp018897195 vs JAHILH01 sp018897195	high_ani	0.0
GCA_018898335.1__GCA_018902835.1	100.0	0.2831355334620697	0.27944	0.0	0.0	0.0	4.0	3.0	7	8	8	Patescibacteria	JAHILH01 sp018897195 vs JAHILH01 sp018897195	high_ani	0.0
GCA_004768385.1__GCA_004768435.1	98.86	0.5306868290596956	0.52183	0.0	1.0	2.0	1339.0	1056.0	345	789	789	Cyanobacteria	Aphanocapsa_A feldmannii vs Aphanocapsa_A feldmannii	high_ani	2.0
GCF_017368515.1__GCF_017368575.1	100.0	0.4430862843581879	0.43955	0.0	0.0	0.0	22.0	29.0	84	86	86	Firmicutes	Staphylococcus simiae_A vs Staphylococcus simiae_A	high_ani	0.0
GCF_017368495.1__GCF_017368555.1	99.98	0.4170573319943563	0.40272	0.0	0.0	0.0	133.0	133.0	87	85	87	Firmicutes	Staphylococcus simiae_A vs Staphylococcus simiae_A	high_ani	0.0
GCF_017368495.1__GCF_017368515.1	99.98	0.4481804458235989	0.44596	0.0	0.0	0.0	190.0	189.0	87	84	87	Firmicutes	Staphylococcus simiae_A vs Staphylococcus simiae_A	high_ani	0.0
GCF_001667745.1__GCF_001672685.1	99.15	0.5117725622169764	0.505	19.0	33.0	33.0	1109.0	1636.0	185	485	485	Actinobacteriota	Mycobacterium sp001666755 vs Mycobacterium sp001666755	high_ani	33.0
GCF_000803195.1__GCF_003049805.1	97.15	0.6677006716809955	0.67369	13.0	1.0	22.0	1224.0	936.0	138	1	138	Proteobacteria	Dickeya fangzhongdai vs Dickeya fangzhongdai	high_ani	22.0
GCF_000406205.1__GCF_009873225.1	96.35	0.5519941433624662	0.53872	6.0	20.0	2.0	1195.0	1593.0	62	260	260	Proteobacteria	Dickeya fangzhongdai vs Dickeya fangzhongdai	high_ani	20.0
GCF_000758345.1__GCF_014854775.1	97.08	0.998653543656697	1.0	6.0	18.0	18.0	856.0	856.0	1	2	2	Proteobacteria	Dickeya fangzhongdai vs Dickeya fangzhongdai	high_ani	18.0
GCA_003281865.1__GCA_902530585.1	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35	35	35	Proteobacteria	AG-430-B22 sp902533755 vs AG-430-B22 sp902533755	high_ani	0.0
GCA_017397255.1__GCA_017415205.1	97.39	0.5129438372285035	0.52894	9.0	2.0	2.0	1847.0	1717.0	262	209	262	Bacteroidota	HGM04593 sp015060835 vs HGM04593 sp015060835	high_ani	2.0
GCA_017508945.1__GCA_017530685.1	97.95	0.5158656974181177	0.51933	3.0	0.0	0.0	420.0	737.0	144	320	320	Thermoplasmatota	UBA71 sp015063165 vs UBA71 sp015063165	high_ani	0.0
GCA_016290485.1__GCA_017530685.1	97.92	0.4932134269747466	0.4843	5.0	0.0	0.0	402.0	721.0	138	320	320	Thermoplasmatota	UBA71 sp015063165 vs UBA71 sp015063165	high_ani	0.0
GCA_017509655.1__GCA_017530685.1	98.5	0.5023133287124347	0.50535	0.0	0.0	0.0	488.0	645.0	239	320	320	Thermoplasmatota	UBA71 sp015063165 vs UBA71 sp015063165	high_ani	0.0
GCA_017454505.1__GCA_905234315.1	97.84	0.5684174525997284	0.55992	0.0	0.0	0.0	458.0	458.0	95	378	378	Firmicutes_C	Quinella sp905236725 vs Quinella sp905236725	high_ani	0.0
GCF_005503115.1__GCF_014529845.1	99.83	0.4016367894299505	0.40946	1.0	0.0	0.0	341.0	234.0	76	50	76	Proteobacteria	Ralstonia sp001078575 vs Ralstonia sp001078575	high_ani	0.0
GCA_013152425.1__GCF_014141945.1	99.82	0.5245534591286024	0.52703	3.0	1.0	4.0	761.0	289.0	337	47	337	Proteobacteria	Ralstonia sp001078575 vs Ralstonia sp001078575	high_ani	4.0
GCF_014141905.1__GCF_014141945.1	99.65	0.4008164012863295	0.40162	3.0	3.0	1.0	193.0	196.0	41	47	47	Proteobacteria	Ralstonia sp001078575 vs Ralstonia sp001078575	high_ani	3.0
GCA_004376705.1__GCA_019057855.1	96.53	0.4691567358776077	0.46923	0.0	1.0	1.0	589.0	694.0	310	508	508	Asgardarchaeota	Loki-b32 sp005223125 vs Loki-b32 sp005223125	high_ani	1.0
GCA_017545885.1__GCA_017624615.1	97.73	0.5169759236747073	0.50673	3.0	2.0	2.0	467.0	470.0	38	87	87	Firmicutes_A	UBA1740 sp017621415 vs UBA1740 sp017621415	high_ani	2.0
GCA_003762755.1__GCA_009775475.1	98.97	0.4732591240031983	0.47757	9.0	2.0	0.0	675.0	863.0	117	92	117	Bacteroidota	Duncaniella muris vs Duncaniella muris	high_ani	2.0
GCA_003979385.1__GCF_004803935.1	99.29	0.4872358861238735	0.4953	0.0	3.0	6.0	484.0	300.0	137	1	137	Bacteroidota	Duncaniella muris vs Duncaniella muris	high_ani	6.0
GCA_003762805.1__GCA_009775475.1	98.98	0.4568715395649831	0.46194	9.0	2.0	0.0	680.0	879.0	142	92	142	Bacteroidota	Duncaniella muris vs Duncaniella muris	high_ani	2.0
GCA_904374525.1__GCA_904419415.1	98.98	0.4328596851530844	0.42658	5.0	0.0	0.0	777.0	798.0	64	83	83	Firmicutes_A	Fusicatenibacter merdavium vs Fusicatenibacter merdavium	high_ani	0.0
GCF_001573875.1__GCF_010692705.1	98.84	0.5994657063438814	0.62298	15.0	6.0	6.0	2578.0	2342.0	241	95	241	Firmicutes_A	Clostridium_J senegalense vs Clostridium_J senegalense	high_ani	6.0
GCF_001573875.1__GCF_018916625.1	95.18	0.366089444473788	0.34647	8.0	1.0	9.0	2885.0	2819.0	241	36	241	Firmicutes_A	Clostridium_J senegalense vs Clostridium_J senegalense	high_ani	9.0
GCA_005768775.1__GCA_018367315.1	97.71	0.5631275273695631	0.56331	0.0	0.0	1.0	553.0	703.0	155	112	155	Firmicutes	Gemella haemolysans_B vs Gemella haemolysans_B	high_ani	1.0
GCA_005768775.1__GCA_905369865.1	97.37	0.5201136756268628	0.48957	3.0	0.0	1.0	633.0	881.0	155	294	294	Firmicutes	Gemella haemolysans_B vs Gemella haemolysans_B	high_ani	1.0
GCA_018367315.1__GCA_905369865.1	97.47	0.4882487809217525	0.50897	1.0	0.0	0.0	674.0	811.0	112	294	294	Firmicutes	Gemella haemolysans_B vs Gemella haemolysans_B	high_ani	0.0
GCA_018648885.1__GCA_018653345.1	99.82	0.5092682918680908	0.51363	2.0	0.0	0.0	894.0	1265.0	182	429	429	Desulfobacterota	JABHLN01 sp018693105 vs JABHLN01 sp018693105	high_ani	0.0
GCA_018648885.1__GCA_018676775.1	99.85	0.469438461125663	0.48244	4.0	0.0	0.0	804.0	979.0	182	289	289	Desulfobacterota	JABHLN01 sp018693105 vs JABHLN01 sp018693105	high_ani	0.0
GCA_018653345.1__GCA_018676775.1	99.73	0.5488278233458925	0.54376	7.0	0.0	0.0	1275.0	1027.0	429	289	429	Desulfobacterota	JABHLN01 sp018693105 vs JABHLN01 sp018693105	high_ani	0.0
GCA_018374935.1__GCA_018379525.1	96.09	0.5392211235222668	0.53301	8.0	0.0	0.0	700.0	741.0	73	75	75	Firmicutes_C	Megasphaera massiliensis vs Megasphaera massiliensis	high_ani	0.0
GCA_018379525.1__GCA_900539745.1	96.01	0.6022863996488865	0.62687	7.0	0.0	0.0	775.0	699.0	75	63	75	Firmicutes_C	Megasphaera massiliensis vs Megasphaera massiliensis	high_ani	0.0
GCA_015660395.1__GCA_910595855.1	95.97	0.4862774775865635	0.44086	0.0	0.0	0.0	294.0	253.0	199	86	199	Proteobacteria	Thioglobus sp012963715 vs Thioglobus sp012963715	high_ani	0.0
GCA_012959215.1__GCA_012964205.1	97.07	0.4466364760802777	0.44835	0.0	0.0	0.0	199.0	275.0	215	115	215	Proteobacteria	Thioglobus sp012963715 vs Thioglobus sp012963715	high_ani	0.0
GCA_012964205.1__GCA_015660395.1	97.19	0.482508376203667	0.5122	0.0	0.0	0.0	227.0	261.0	115	199	199	Proteobacteria	Thioglobus sp012963715 vs Thioglobus sp012963715	high_ani	0.0
GCF_000526895.1__GCF_902728075.1	97.89	0.6702073791055769	0.68075	4.0	3.0	3.0	401.0	386.0	39	65	65	Proteobacteria	Bartonella doshiae vs Bartonella doshiae	high_ani	3.0
GCF_000526895.1__GCF_900445535.1	99.99	0.6665686935769862	0.67464	0.0	0.0	0.0	222.0	85.0	39	2	39	Proteobacteria	Bartonella doshiae vs Bartonella doshiae	high_ani	0.0
GCF_014201435.1__GCF_902728055.1	97.88	0.1650614008878909	0.14722	5.0	3.0	3.0	452.0	427.0	44	31	44	Proteobacteria	Bartonella doshiae vs Bartonella doshiae	high_ani	3.0
GCA_902554565.1__GCA_902570835.1	97.29	0.5685054526061557	0.54822	0.0	1.0	1.0	79.0	106.0	38	53	53	Proteobacteria	Pelagibacter sp902533445 vs Pelagibacter sp902533445	high_ani	1.0
GCF_016882075.1__GCF_018440865.1	98.42	0.2779516367893935	0.27967	6.0	0.0	0.0	244.0	247.0	12	19	19	Firmicutes	Listeria innocua vs Listeria innocua	high_ani	0.0
GCF_014223385.1__GCF_016881825.1	98.82	0.6763186235496325	0.67427	1.0	0.0	0.0	187.0	178.0	12	9	12	Firmicutes	Listeria innocua vs Listeria innocua	high_ani	0.0
GCA_017552555.1__GCA_017615775.1	97.36	0.5429653240625678	0.5455	6.0	14.0	12.0	721.0	874.0	54	162	162	Firmicutes_A	RUG11977 sp017427685 vs RUG11977 sp017427685	high_ani	14.0
GCA_001792065.1__GCA_001792375.1	99.88	0.5666497460541101	0.56387	0.0	0.0	0.0	67.0	52.0	54	20	54	Patescibacteria	HO2-FULL-38-9 sp001793095 vs HO2-FULL-38-9 sp001793095	high_ani	0.0
GCA_001792065.1__GCA_001792575.1	99.7	0.5978409041990922	0.59445	0.0	0.0	0.0	131.0	196.0	54	120	120	Patescibacteria	HO2-FULL-38-9 sp001793095 vs HO2-FULL-38-9 sp001793095	high_ani	0.0
GCA_001792375.1__GCA_001792575.1	99.81	0.3327397645223635	0.339	0.0	0.0	0.0	126.0	200.0	20	120	120	Patescibacteria	HO2-FULL-38-9 sp001793095 vs HO2-FULL-38-9 sp001793095	high_ani	0.0
GCA_900765505.1__GCA_905213535.1	99.99	0.6204012986222049	0.63317	0.0	0.0	0.0	75.0	50.0	36	25	36	Firmicutes_C	Phascolarctobacterium_A sp900541915 vs Phascolarctobacterium_A sp900541915	high_ani	0.0
GCA_003556585.1__GCA_003561415.1	99.58	0.4696774793057325	0.45374	1.0	1.0	1.0	1042.0	463.0	521	524	524	Gemmatimonadota	T3Sed10-66 sp003564555 vs T3Sed10-66 sp003564555	high_ani	1.0
GCA_003556585.1__GCA_003564555.1	99.66	0.4814551539788672	0.46788	0.0	0.0	0.0	566.0	186.0	521	218	521	Gemmatimonadota	T3Sed10-66 sp003564555 vs T3Sed10-66 sp003564555	high_ani	0.0
GCA_003561415.1__GCA_003564555.1	99.5	0.457961707225677	0.46477	0.0	0.0	0.0	539.0	456.0	524	218	524	Gemmatimonadota	T3Sed10-66 sp003564555 vs T3Sed10-66 sp003564555	high_ani	0.0
GCA_002491085.1__GCA_002493585.1	99.87	0.4450322678635636	0.45013	0.0	0.0	0.0	306.0	255.0	154	111	154	Bacteroidota	UBA3263 sp001689615 vs UBA3263 sp001689615	high_ani	0.0
GCA_002361915.1__GCA_002490745.1	99.94	0.5097626655247381	0.52117	0.0	0.0	0.0	292.0	228.0	177	104	177	Bacteroidota	UBA3263 sp001689615 vs UBA3263 sp001689615	high_ani	0.0
GCA_002491865.1__GCA_910584515.1	99.48	0.4817630495200674	0.49001	4.0	0.0	0.0	274.0	224.0	109	38	109	Bacteroidota	UBA3263 sp001689615 vs UBA3263 sp001689615	high_ani	0.0
GCA_007120115.1__GCA_007127115.1	99.84	0.4381579902053336	0.4341	0.0	0.0	0.0	651.0	419.0	413	422	422	Actinobacteriota	SLMP01 sp007133465 vs SLMP01 sp007133465	high_ani	0.0
GCF_004769745.1__GCF_004770835.1	99.99	0.7295659782647278	0.73577	0.0	0.0	0.0	41.0	59.0	31	168	168	Spirochaetota	Leptospira_B selangorensis vs Leptospira_B selangorensis	high_ani	0.0
GCA_015659065.1__GCA_015664875.1	99.09	0.4921641582904614	0.49714	0.0	2.0	2.0	1002.0	762.0	459	439	459	Proteobacteria	Casp-alpha2 sp002938075 vs Casp-alpha2 sp002938075	high_ani	2.0
GCA_900554055.1__GCA_905211945.1	96.72	0.5583612622688685	0.58397	5.0	0.0	0.0	604.0	786.0	79	432	432	Firmicutes_A	CAG-269 sp001916005 vs CAG-269 sp001916005	high_ani	0.0
GCA_004552825.1__GCA_014866545.1	97.48	0.5316484697148288	0.54134	10.0	0.0	1.0	2099.0	1725.0	418	153	418	Firmicutes_A	UBA11524 sp000437595 vs UBA11524 sp000437595	high_ani	1.0
GCA_008667845.1__GCA_008667945.1	97.13	0.4796865864604692	0.4766	12.0	4.0	6.0	2031.0	2057.0	333	318	333	Firmicutes_A	UBA11524 sp000437595 vs UBA11524 sp000437595	high_ani	6.0
GCA_008668375.1__GCA_014866525.1	97.72	0.5796369007524576	0.57206	22.0	6.0	6.0	1653.0	1562.0	178	92	178	Firmicutes_A	UBA11524 sp000437595 vs UBA11524 sp000437595	high_ani	6.0
GCF_900452545.1__GCF_900639855.1	99.99	0.3020965427684096	0.2978	3.0	1.0	0.0	100.0	228.0	2	44	44	Proteobacteria	Legionella gratiana vs Legionella gratiana	high_ani	1.0
GCA_017387765.1__GCA_017389205.1	98.97	0.5603518484424331	0.54593	0.0	2.0	4.0	469.0	370.0	259	188	259	Bacteroidota	Enterocola sp900316125 vs Enterocola sp900316125	high_ani	4.0
GCA_016288455.1__GCA_017392725.1	97.68	0.4857781374217753	0.48793	0.0	14.0	12.0	599.0	772.0	152	361	361	Bacteroidota	Enterocola sp900316125 vs Enterocola sp900316125	high_ani	14.0
GCA_016288455.1__GCA_017389205.1	97.76	0.4502516527849103	0.45253	2.0	14.0	15.0	498.0	541.0	152	188	188	Bacteroidota	Enterocola sp900316125 vs Enterocola sp900316125	high_ani	15.0
GCA_900550435.1__GCF_018917285.1	97.73	0.5307114039626395	0.52937	10.0	3.0	2.0	948.0	896.0	86	58	86	Firmicutes_A	Tissierella carlieri vs Tissierella carlieri	high_ani	3.0
GCF_001889125.1__GCF_014217915.1	97.25	0.0037429352097915	0.00053	7.0	14.0	14.0	708.0	708.0	1	1	1	Actinobacteriota	Janibacter indicus vs Janibacter indicus	high_ani	14.0
GCF_001889125.1__GCF_014883915.1	98.52	0.001697570826699	0.0002	0.0	14.0	14.0	531.0	531.0	1	1	1	Actinobacteriota	Janibacter indicus vs Janibacter indicus	high_ani	14.0
GCF_014217915.1__GCF_014883915.1	97.22	0.0026400594030104	0.0	10.0	10.0	14.0	774.0	774.0	1	1	1	Actinobacteriota	Janibacter indicus vs Janibacter indicus	high_ani	14.0
GCF_002313185.2__GCF_018917625.1	95.9	0.543101669580173	0.53034	3.0	17.0	3.0	842.0	996.0	6	59	59	Proteobacteria	Pantoea septica vs Pantoea septica	high_ani	17.0
GCA_002333025.1__GCA_002477715.1	95.03	0.515555608211061	0.51361	30.0	6.0	5.0	1214.0	1634.0	57	604	604	Proteobacteria	Pantoea septica vs Pantoea septica	high_ani	6.0
GCA_002332665.1__GCF_018917625.1	99.63	0.4721411169436837	0.47244	11.0	0.0	1.0	1255.0	709.0	597	59	597	Proteobacteria	Pantoea septica vs Pantoea septica	high_ani	1.0
GCA_013043175.1__GCA_018679895.1	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	467	467	467	Bacteroidota	Muriicola sp013042255 vs Muriicola sp013042255	high_ani	0.0
GCA_013042345.1__GCA_018679745.1	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	432	432	432	Bacteroidota	Muriicola sp013042255 vs Muriicola sp013042255	high_ani	0.0
GCA_013001085.1__GCA_018679745.1	99.17	0.4410552032369141	0.44725	1.0	0.0	0.0	768.0	663.0	463	432	463	Bacteroidota	Muriicola sp013042255 vs Muriicola sp013042255	high_ani	0.0
GCA_002372155.1__GCF_000621945.1	97.71	0.4508893393083976	0.45854	1.0	0.0	0.0	679.0	319.0	245	31	245	Firmicutes_A	Lachnospira multipara_A vs Lachnospira multipara_A	high_ani	0.0
GCF_000282675.1__GCF_013450275.1	98.79	0.5473078354785436	0.55071	16.0	2.0	7.0	903.0	721.0	102	2	102	Proteobacteria	Pantoea sp001187905 vs Pantoea sp001187905	high_ani	7.0
GCF_000833915.1__GCF_002989205.1	97.1	0.3815006291697334	0.37225	8.0	1.0	2.0	423.0	543.0	31	77	77	Proteobacteria	Haemophilus influenzae vs Haemophilus influenzae	high_ani	2.0
GCF_000012185.1__GCF_900408185.1	97.39	0.5876725446321901	0.55505	5.0	14.0	2.0	356.0	454.0	1	55	55	Proteobacteria	Haemophilus influenzae vs Haemophilus influenzae	high_ani	14.0
GCF_001184645.1__GCF_003414885.1	97.2	0.4788833297379981	0.47203	7.0	2.0	2.0	357.0	380.0	16	46	46	Proteobacteria	Haemophilus influenzae vs Haemophilus influenzae	high_ani	2.0
GCA_018829725.1__GCA_018899275.1	99.88	0.5645862509666449	0.52798	0.0	0.0	0.0	124.0	347.0	33	179	179	CG03	CG03 sp013791745 vs CG03 sp013791745	high_ani	0.0
GCA_018829725.1__GCA_018901505.1	99.92	0.4679587555938663	0.47639	0.0	0.0	0.0	88.0	77.0	33	27	33	CG03	CG03 sp013791745 vs CG03 sp013791745	high_ani	0.0
GCA_016893405.2__GCF_016834575.1	96.61	0.4937535966038259	0.4895	50.0	48.0	2.0	2235.0	2528.0	3	279	279	Actinobacteriota	Streptomyces pseudogriseolus vs Streptomyces pseudogriseolus	high_ani	48.0
GCA_016893405.2__GCF_000342345.1	96.58	0.4569115132840112	0.46489	6.0	28.0	1.0	1641.0	1876.0	3	171	171	Actinobacteriota	Streptomyces pseudogriseolus vs Streptomyces pseudogriseolus	high_ani	28.0
GCF_000719785.1__GCF_016834575.1	99.31	0.4656030303769898	0.46892	65.0	6.0	3.0	1809.0	1835.0	169	279	279	Actinobacteriota	Streptomyces pseudogriseolus vs Streptomyces pseudogriseolus	high_ani	6.0
GCA_003385575.1__GCA_003385625.1	99.99	0.4770249199495445	0.47296	1.0	1.0	1.0	10.0	12.0	5	5	5	Acidobacteriota	QQUY01 sp003385635 vs QQUY01 sp003385635	high_ani	1.0
GCA_003385575.1__GCA_003389245.1	99.98	0.0	0.0	0.0	0.0	0.0	16.0	18.0	5	5	5	Acidobacteriota	QQUY01 sp003385635 vs QQUY01 sp003385635	high_ani	0.0
GCA_003385625.1__GCA_003389245.1	99.99	0.4795093753698837	0.47296	1.0	0.0	0.0	8.0	8.0	5	5	5	Acidobacteriota	QQUY01 sp003385635 vs QQUY01 sp003385635	high_ani	0.0
GCF_001050495.1__GCF_902385745.1	100.0	0.4306282896733107	0.4326	0.0	0.0	0.0	820.0	278.0	474	365	474	Proteobacteria	Microvirga massiliensis vs Microvirga massiliensis	high_ani	0.0
GCF_015477305.1__GCF_015478245.1	98.42	0.5872502883943059	0.58589	10.0	2.0	2.0	978.0	941.0	145	25	145	Actinobacteriota	Nocardia abscessus vs Nocardia abscessus	high_ani	2.0
GCF_013839485.1__GCF_015477305.1	97.83	0.4684788112255274	0.4636	19.0	2.0	1.0	1613.0	1578.0	208	145	208	Actinobacteriota	Nocardia abscessus vs Nocardia abscessus	high_ani	2.0
GCF_015477435.1__GCF_015478245.1	96.05	0.3763683895938673	0.36979	17.0	2.0	1.0	1805.0	1797.0	79	25	79	Actinobacteriota	Nocardia abscessus vs Nocardia abscessus	high_ani	2.0
GCF_004352805.1__GCF_005774755.1	95.22	0.4931029132769346	0.48589	46.0	16.0	20.0	3741.0	3910.0	427	494	494	Actinobacteriota	Nonomuraea longispora vs Nonomuraea longispora	high_ani	20.0
GCF_004352805.1__GCF_009908215.1	95.21	0.4936907208454859	0.48769	45.0	17.0	23.0	3693.0	3781.0	427	411	427	Actinobacteriota	Nonomuraea longispora vs Nonomuraea longispora	high_ani	23.0
GCF_005774755.1__GCF_009908215.1	99.99	0.5271765251666615	0.52987	2.0	0.0	0.0	704.0	594.0	494	411	494	Actinobacteriota	Nonomuraea longispora vs Nonomuraea longispora	high_ani	0.0
GCA_002168455.2__GCA_002295295.1	99.54	0.6111846961062436	0.66727	8.0	0.0	0.0	209.0	273.0	21	261	261	Actinobacteriota	MedAcidi-G3 sp000817105 vs MedAcidi-G3 sp000817105	high_ani	0.0
GCA_002335965.1__GCA_002479915.1	99.0	0.5434352146317896	0.55155	0.0	0.0	0.0	565.0	560.0	266	218	266	Actinobacteriota	MedAcidi-G3 sp000817105 vs MedAcidi-G3 sp000817105	high_ani	0.0
GCA_002359785.1__GCA_002702085.1	99.61	0.4933523296863016	0.48641	1.0	0.0	0.0	757.0	331.0	392	31	392	Actinobacteriota	MedAcidi-G3 sp000817105 vs MedAcidi-G3 sp000817105	high_ani	0.0
GCA_018372155.1__GCF_009725145.1	99.14	0.5820636854279105	0.59503	5.0	0.0	0.0	1758.0	1357.0	210	108	210	Firmicutes	Paenibacillus_A macerans vs Paenibacillus_A macerans	high_ani	0.0
GCA_018372155.1__GCF_018403165.1	99.46	0.4957630679280164	0.49399	1.0	2.0	2.0	1599.0	1067.0	210	139	210	Firmicutes	Paenibacillus_A macerans vs Paenibacillus_A macerans	high_ani	2.0
GCA_018372155.1__GCF_003864435.1	99.44	0.4846386011348448	0.48933	0.0	2.0	2.0	1494.0	1040.0	210	90	210	Firmicutes	Paenibacillus_A macerans vs Paenibacillus_A macerans	high_ani	2.0
GCA_016705185.1__GCA_016708405.1	98.24	0.1508254518151429	0.13681	28.0	5.0	3.0	478.0	476.0	7	14	14	Bacteroidota	UBA10438 sp002426145 vs UBA10438 sp002426145	high_ani	5.0
GCA_016708405.1__GCA_016719845.1	98.57	0.3542168523180194	0.33868	54.0	3.0	0.0	534.0	556.0	14	22	22	Bacteroidota	UBA10438 sp002426145 vs UBA10438 sp002426145	high_ani	3.0
